video_name,gt_label,gt_class,clear_label,clear_class,clear_conf,target_label,target_class,attacked_label,attacked_class,attacked_conf,benign_conf,psnr,ssim,mse,lpips,vmaf,time,iter_count,query_count
/work/data/kinetics400/k400_test/k400_test/test/0wddyCGKafY_000045_000055.mp4,high kick,152,side kick,302,0.227416530251503,swimming butterfly stroke,341,swimming butterfly stroke,341,0.7724545001983643,0.00022622777032665908,41.1790007935597,0.9368814428185152,4.95655901572145,0.10647626966238022,95.073128,8.581573486328125,5,0
/work/data/kinetics400/k400_test/k400_test/test/2QchZjI9t8Y_000026_000036.mp4,drinking beer,101,drinking shots,102,0.1318163275718689,skiing slalom,310,skiing slalom,310,0.60600745677948,0.00012216958566568792,41.846508356481905,0.9777241131770429,4.250397282353154,0.06563364714384079,99.288362,17.848031282424927,4,0
/work/data/kinetics400/k400_test/k400_test/test/-Taqg91Q2gc_000086_000096.mp4,swimming butterfly stroke,341,swimming butterfly stroke,341,0.6201990246772766,picking fruit,214,picking fruit,214,0.5980085134506226,0.0005492392228916287,40.095659410046736,0.9787336443264824,6.360839243570964,0.02127874083817005,91.745758,21.854455947875977,6,0
/work/data/kinetics400/k400_test/k400_test/test/1ttoN9ctd0k_000053_000063.mp4,running on treadmill,281,running on treadmill,281,0.32246318459510803,opening present,204,opening present,204,0.7752767205238342,0.0007435310981236398,39.21678053256774,0.9532862161910938,7.787576171875,0.06056853383779526,94.00982,5.136789321899414,7,0
/work/data/kinetics400/k400_test/k400_test/test/1oLzc8GaLy8_000029_000039.mp4,blasting sand,23,archery,5,0.037122875452041626,opening present,204,opening present,204,0.9552969932556152,2.114504923156346e-06,39.09115605907804,0.9552591394567914,8.016130060820625,0.110007643699646,71.358974,5.8048095703125,8,0
/work/data/kinetics400/k400_test/k400_test/test/-Ar5MuXh6VI_000004_000014.mp4,hockey stop,154,ice skating,164,0.3935675621032715,slacklining,313,slacklining,313,0.7932056784629822,0.0036164610646665096,38.77930995302458,0.9460435466434772,8.61289922045207,0.1643940955400467,92.227133,5.960758209228516,8,0
/work/data/kinetics400/k400_test/k400_test/test/1eyGF8mfNQw_000194_000204.mp4,rock climbing,278,rock climbing,278,0.722491443157196,swimming butterfly stroke,341,swimming butterfly stroke,341,0.7215588092803955,0.0017514731734991074,38.953730723806366,0.9693427664103869,8.273843243634259,0.05091913789510727,90.960464,8.603368520736694,8,0
/work/data/kinetics400/k400_test/k400_test/test/1q78VQqIUbI_000203_000213.mp4,dancing charleston,85,salsa dancing,283,0.26282158493995667,bookbinding,29,bookbinding,29,0.5412616729736328,0.0016970369033515453,39.84858711259732,0.8903539327389327,6.733202090793186,0.048630185425281525,93.688303,25.188870429992676,7,0
/work/data/kinetics400/k400_test/k400_test/test/0S4fymrUcyc_000007_000017.mp4,sword fighting,345,sword fighting,345,0.15889284014701843,crossing river,78,crossing river,78,0.6540272235870361,0.0026938405353575945,41.44378735258403,0.9797871583469305,4.663388802987558,0.029164975509047508,99.961585,15.287636518478394,4,0
/work/data/kinetics400/k400_test/k400_test/test/-RRtSAgGApc_000016_000026.mp4,cutting nails,81,cutting nails,81,0.6830823421478271,vault,376,vault,376,0.9212173819541931,7.843081402825192e-05,41.97170690461984,0.9578844149908237,4.129616005226418,0.07643990963697433,95.77007,14.964442014694214,4,0
/work/data/kinetics400/k400_test/k400_test/test/-Nj3XmZ7YBM_000107_000117.mp4,changing oil,52,changing oil,52,0.8996437788009644,blowing out candles,27,blowing out candles,27,0.40914666652679443,0.0007000419427640736,41.98779475894913,0.9766257194521482,4.114346697771991,0.02811472676694393,95.526381,14.650890350341797,4,0
/work/data/kinetics400/k400_test/k400_test/test/-pBiJnwK2oc_000050_000060.mp4,cleaning toilet,64,cleaning toilet,64,0.9999759197235107,skiing slalom,310,skiing slalom,310,0.6261255145072937,0.0014584871241822839,39.61209776732979,0.9505522638592895,7.110016099717882,0.13335874676704407,90.683838,24.976590394973755,7,0
/work/data/kinetics400/k400_test/k400_test/test/-08En2aQklI_000233_000243.mp4,building cabinet,38,building cabinet,38,0.27142325043678284,throwing discus,358,throwing discus,358,0.6188364624977112,0.00030496803810819983,39.37993278891136,0.9501818881258121,7.50044588442202,0.0359734445810318,92.890623,25.339401960372925,7,0
